id,ltable_id,ltable_city_ascii,ltable_country,rtable_id,rtable_city_ascii,rtable_country,city_ascii_sim,country_sim,is_matching
11587,225,Hanzhong,China,698,Gongzhuling,China,0.454545455,1.0,0
7456,37,Linyi,China,1642,Xiaoyi,China,0.5,1.0,0
8118,214,Puyang,China,1960,Huichang,China,0.5,1.0,0
7534,57,Jining,China,1084,Xiangxiang,China,0.5,1.0,0
5090,232,Changzhi,China,1115,Guangshui,China,0.555555556,1.0,0
13151,48,Tongshan,China,1150,Langzhong,China,0.444444444,1.0,0
1692,244,Zhenjiang,China,1778,Zhengjiatun,China,0.636363636,1.0,0
2487,320,Sanming,China,1800,Fangting,China,0.625,1.0,0
7568,67,Shangqiu,China,1466,Chang'an,China,0.5,1.0,0
8733,454,Shuyangzha,China,1308,Zhuangyuan,China,0.5,1.0,0
1179,207,Fuzhou,China,400,Hezhou,China,0.666666667,1.0,0
3879,178,Luzhou,China,1209,Gaizhou,China,0.571428571,1.0,0
979,42,Wuhan,China,523,Xushan,China,0.666666667,1.0,0
6640,206,Neijiang,China,517,Guiping,China,0.5,1.0,0
13064,661,Lianyuan,China,679,Yingchuan,China,0.444444444,1.0,0
15810,43,Nanyang,China,278,Daqing,China,0.428571429,1.0,0
5627,37,Linyi,China,333,Lishui,China,0.5,1.0,0
7946,163,Yiyang,China,1235,Songyang,China,0.5,1.0,0
6744,225,Hanzhong,China,931,Huilong,China,0.5,1.0,0
8431,318,Yanjiang,China,1800,Fangting,China,0.5,1.0,0
15688,13,Beijing,China,278,Daqing,China,0.428571429,1.0,0
7394,940,Taishan,China,964,Taihecun,China,0.5,1.0,0
7310,590,Baishan,China,996,Zhoushan,China,0.5,1.0,0
6589,192,Qingyuan,China,971,Qingzhou,China,0.5,1.0,0
12004,38,Dongguan,China,401,Pingliang,China,0.444444444,1.0,0
3195,128,Weinan,China,668,Leiyang,China,0.571428571,1.0,0
885,296,Tieling,China,1876,Tieli,China,0.714285714,1.0,0
2169,464,Shuozhou,China,764,Shuizhai,China,0.625,1.0,0
1144,156,Yibin,China,374,Laibin,China,0.666666667,1.0,0
7411,6,Shanghai,China,1338,Zhangshu,China,0.5,1.0,0
5730,48,Tongshan,China,953,Meishan,China,0.5,1.0,0
12900,373,Sanmenxia,China,741,Sanya,China,0.444444444,1.0,0
3805,77,Xingtai,China,1330,Xinji,China,0.571428571,1.0,0
8657,407,Fushun,China,1139,Zunhua,China,0.5,1.0,0
11957,32,Chongqing,China,85,Maoming,China,0.444444444,1.0,0
5450,67,Shangqiu,China,169,Zhangjiakou,China,0.545454545,1.0,0
13286,101,Nangandao,China,1963,Yanjiao,China,0.444444444,1.0,0
12207,85,Maoming,China,518,Lianjiang,China,0.444444444,1.0,0
6158,120,Yongzhou,China,125,Suzhou,China,0.5,1.0,0
729,212,Wenzhou,China,526,Leizhou,China,0.714285714,1.0,0
6905,276,Ningde,China,479,Jingdezhen,China,0.5,1.0,0
5678,44,Hangzhou,China,168,Meizhou,China,0.5,1.0,0
8269,257,Wuzhou,China,1416,Zhenzhou,China,0.5,1.0,0
895,357,Luoyang,China,1405,Luofeng,China,0.714285714,1.0,0
1152,172,Suzhou,China,400,Hezhou,China,0.666666667,1.0,0
8408,313,Ankang,China,1087,Fuyang,China,0.5,1.0,0
6019,95,Dalian,China,345,Jilin,China,0.5,1.0,0
11656,169,Zhangjiakou,China,1048,Rongjiawan,China,0.454545455,1.0,0
6995,309,Gulou,China,506,Huzhou,China,0.5,1.0,0
4677,204,Zaozhuang,China,697,Hanchuan,China,0.555555556,1.0,0
12868,361,Shangzhou,China,546,Yangshe,China,0.444444444,1.0,0
7680,95,Dalian,China,1061,Hejian,China,0.5,1.0,0
11474,48,Tongshan,China,1948,Lengshuijiang,China,0.461538462,1.0,0
6738,225,Hanzhong,China,506,Huzhou,China,0.5,1.0,0
13007,546,Yangshe,China,587,Rongcheng,China,0.444444444,1.0,0
3723,542,Pizhou,China,588,Huazhou,China,0.571428571,1.0,0
13202,71,Zhanjiang,China,1719,Guangming,China,0.444444444,1.0,0
6582,192,Qingyuan,China,562,Pingdu,China,0.5,1.0,0
6322,144,Jiujiang,China,392,Qingyang,China,0.5,1.0,0
6002,90,Qujing,China,340,Xining,China,0.5,1.0,0
12684,247,Tongren,China,914,Xingcheng,China,0.444444444,1.0,0
6747,226,Tangshan,China,246,Guang'an,China,0.5,1.0,0
6288,139,Suqian,China,523,Xushan,China,0.5,1.0,0
2952,454,Shuyangzha,China,541,Shuangyashan,China,0.583333333,1.0,0
1205,238,Bazhou,China,723,Mizhou,China,0.666666667,1.0,0
4746,301,Dingxi,China,423,Pingxiang,China,0.555555556,1.0,0
13697,340,Xining,China,1352,Tianchang,China,0.444444444,1.0,0
5624,34,Baoding,China,609,Shaoyang,China,0.5,1.0,0
7842,141,Ji'an,China,1717,Jinchang,China,0.5,1.0,0
5716,48,Tongshan,China,314,Baoshan,China,0.5,1.0,0
7124,367,Yan'an,China,697,Hanchuan,China,0.5,1.0,0
11576,169,Zhangjiakou,China,250,Tongliao,China,0.454545455,1.0,0
13414,174,Linfen,China,1449,Xingcheng,China,0.444444444,1.0,0
4684,208,Baicheng,China,662,Rongcheng,China,0.555555556,1.0,0
7678,91,Jieyang,China,1574,Zhijiang,China,0.5,1.0,0
3627,326,Lincang,China,963,Xin'an,China,0.571428571,1.0,0
12276,101,Nangandao,China,370,Nantong,China,0.444444444,1.0,0
13282,98,Qingdao,China,1646,Jiangshan,China,0.444444444,1.0,0
2066,251,Jinzhou,China,975,Hengzhou,China,0.625,1.0,0
7311,591,Dayan,China,609,Shaoyang,China,0.5,1.0,0
2034,225,Hanzhong,China,475,Sanzhou,China,0.625,1.0,0
3258,162,Kunming,China,240,Suining,China,0.571428571,1.0,0
7062,336,Guangyuan,China,750,Wafangdian,China,0.5,1.0,0
12337,106,Zhengzhou,China,244,Zhenjiang,China,0.444444444,1.0,0
4731,271,Meishan,China,380,Ma'anshan,China,0.555555556,1.0,0
2020,216,Nanchang,China,225,Hanzhong,China,0.625,1.0,0
8306,277,Weihai,China,1037,Dehui,China,0.5,1.0,0
1799,65,Shenyang,China,227,Shiyan,China,0.625,1.0,0
7072,340,Xining,China,583,Xintai,China,0.5,1.0,0
7022,324,Jiamusi,China,576,Liangshi,China,0.5,1.0,0
794,362,Huainan,China,1005,Hai'an,China,0.714285714,1.0,0
7594,72,Yancheng,China,1262,Sanhe,China,0.5,1.0,0
11547,132,Xianyang,China,142,Xiaoganzhan,China,0.454545455,1.0,0
397,241,Wuxi,China,356,Yuxi,China,0.75,1.0,0
5990,87,Xinyang,China,609,Shaoyang,China,0.5,1.0,0
4908,3,Guangzhou,China,1150,Langzhong,China,0.555555556,1.0,0
333,68,Cangzhou,China,660,Dingzhou,China,0.75,1.0,0
7155,392,Qingyang,China,751,Zhongxiang,China,0.5,1.0,0
8407,313,Ankang,China,1069,Dongyang,China,0.5,1.0,0
6920,282,Haikou,China,506,Huzhou,China,0.5,1.0,0
13670,328,Xuanzhou,China,1115,Guangshui,China,0.444444444,1.0,0
6063,109,Jinan,China,174,Linfen,China,0.5,1.0,0
4594,106,Zhengzhou,China,232,Changzhi,China,0.555555556,1.0,0
157,186,Fuzhou,China,506,Huzhou,China,0.833333333,1.0,0
4878,595,Yicheng,China,662,Rongcheng,China,0.555555556,1.0,0
11585,192,Qingyuan,China,249,Qinhuangdao,China,0.454545455,1.0,0
6990,306,Chaozhou,China,706,Ezhou,China,0.5,1.0,0
2355,157,Yangzhou,China,1427,Luanzhou,China,0.625,1.0,0
12679,246,Guang'an,China,323,Yangjiang,China,0.444444444,1.0,0
13838,423,Pingxiang,China,1328,Zhugang,China,0.444444444,1.0,0
2997,34,Baoding,China,320,Sanming,China,0.571428571,1.0,0
7976,172,Suzhou,China,1416,Zhenzhou,China,0.5,1.0,0
808,526,Leizhou,China,542,Pizhou,China,0.714285714,1.0,0
1790,56,Nanjing,China,216,Nanchang,China,0.625,1.0,0
8144,225,Hanzhong,China,1318,Bazhou,China,0.5,1.0,0
4775,336,Guangyuan,China,520,Jianguang,China,0.555555556,1.0,0
7295,568,Huangshan,China,750,Wafangdian,China,0.5,1.0,0
847,87,Xinyang,China,1790,Fenyang,China,0.714285714,1.0,0
7325,594,Jiangyin,China,654,Yingtan,China,0.5,1.0,0
1801,65,Shenyang,China,668,Leiyang,China,0.625,1.0,0
7192,438,Xiping,China,614,Jingling,China,0.5,1.0,0
8300,275,Zhongshan,China,1043,Chengxiang,China,0.5,1.0,0
8333,284,Xiangtan,China,1800,Fangting,China,0.5,1.0,0
13195,71,Zhanjiang,China,1524,Yanji,China,0.444444444,1.0,0
8458,326,Lincang,China,1409,Wencheng,China,0.5,1.0,0
12248,94,Liaocheng,China,520,Jianguang,China,0.444444444,1.0,0
11645,148,Huanglongsi,China,1150,Langzhong,China,0.454545455,1.0,0
8071,205,Xiamen,China,1642,Xiaoyi,China,0.5,1.0,0
6267,135,Taizhou,China,152,Chenzhou,China,0.5,1.0,0
3429,199,Nanning,China,922,Danyang,China,0.571428571,1.0,0
12040,48,Tongshan,China,914,Xingcheng,China,0.444444444,1.0,0
492,208,Baicheng,China,2043,Licheng,China,0.75,1.0,0
2420,225,Hanzhong,China,1394,Wancheng,China,0.625,1.0,0
3360,188,Zhuzhou,China,251,Jinzhou,China,0.571428571,1.0,0
12,103,Xiangyang,China,1458,Xiangyang,China,1.0,1.0,1
2111,328,Xuanzhou,China,552,Gaozhou,China,0.625,1.0,0
6346,146,Mianyang,China,594,Jiangyin,China,0.5,1.0,0
13827,415,Indore,India,1306,Mangalore,India,0.444444444,1.0,0
1478,323,Yangjiang,China,1963,Yanjiao,China,0.666666667,1.0,0
12224,91,Jieyang,China,401,Pingliang,China,0.444444444,1.0,0
12189,84,Huanggang,China,443,Liaoyang,China,0.444444444,1.0,0
8651,404,Gujranwala,Pakistan,1869,Gujrat,Pakistan,0.5,1.0,0
13169,57,Jining,China,1650,Longjiang,China,0.444444444,1.0,0
8581,370,Nantong,China,1424,Dangyang,China,0.5,1.0,0
12352,106,Zhengzhou,China,980,Zhuanghe,China,0.444444444,1.0,0
13269,94,Liaocheng,China,1458,Xiangyang,China,0.444444444,1.0,0
6791,234,Qinzhou,China,306,Chaozhou,China,0.5,1.0,0
5705,45,Foshan,China,348,Lianshan,China,0.5,1.0,0
6909,277,Weihai,China,623,Beidao,China,0.5,1.0,0
4946,71,Zhanjiang,China,1297,Changping,China,0.555555556,1.0,0
11466,470,Caloocan City,Philippines,987,Taguig City,Philippines,0.461538462,1.0,0
1281,407,Fushun,China,586,Yushu,China,0.666666667,1.0,0
639,133,Guilin,China,517,Guiping,China,0.714285714,1.0,0
15806,43,Nanyang,China,162,Kunming,China,0.428571429,1.0,0
6612,199,Nanning,China,206,Neijiang,China,0.5,1.0,0
7190,430,Yinchuan,China,963,Xin'an,China,0.5,1.0,0
2442,239,Qincheng,China,1554,Meicheng,China,0.625,1.0,0
11608,513,Zhangjiajie,China,518,Lianjiang,China,0.454545455,1.0,0
6351,146,Mianyang,China,963,Xin'an,China,0.5,1.0,0
12653,243,Putian,China,423,Pingxiang,China,0.444444444,1.0,0
4555,94,Liaocheng,China,587,Rongcheng,China,0.555555556,1.0,0
7692,98,Qingdao,China,1406,Lingyuan,China,0.5,1.0,0
1516,423,Pingxiang,China,1476,Mingguang,China,0.666666667,1.0,0
12762,299,Handan,China,336,Guangyuan,China,0.444444444,1.0,0
12383,120,Yongzhou,China,679,Yingchuan,China,0.444444444,1.0,0
12117,71,Zhanjiang,China,732,Shouguang,China,0.444444444,1.0,0
4917,6,Shanghai,China,1115,Guangshui,China,0.555555556,1.0,0
12752,295,Longyan,China,568,Huangshan,China,0.444444444,1.0,0
1140,153,Anqing,China,313,Ankang,China,0.666666667,1.0,0
5684,44,Hangzhou,China,190,Chuzhou,China,0.5,1.0,0
3072,57,Jining,China,551,Wenling,China,0.571428571,1.0,0
6397,154,Jiangmen,China,576,Liangshi,China,0.5,1.0,0
6826,243,Putian,China,523,Xushan,China,0.5,1.0,0
863,196,Taiyuan,China,1817,Wanyuan,China,0.714285714,1.0,0
2958,184,Shijiazhuang,China,1574,Zhijiang,China,0.583333333,1.0,0
1394,122,Suihua,China,1139,Zunhua,China,0.666666667,1.0,0
8425,318,Yanjiang,China,1601,Gaoping,China,0.5,1.0,0
222,71,Zhanjiang,China,318,Yanjiang,China,0.777777778,1.0,0
4741,288,Malang,Indonesia,512,Palembang,Indonesia,0.555555556,1.0,0
8273,260,Chaoyang,China,1043,Chengxiang,China,0.5,1.0,0
1834,72,Yancheng,China,225,Hanzhong,China,0.625,1.0,0
3790,43,Nanyang,China,1062,Yiyang,China,0.571428571,1.0,0
1352,72,Yancheng,China,1215,Jingcheng,China,0.666666667,1.0,0
2223,961,Taihe,China,964,Taihecun,China,0.625,1.0,0
5916,73,Hengyang,China,313,Ankang,China,0.5,1.0,0
3088,77,Xingtai,China,963,Xin'an,China,0.571428571,1.0,0
7529,56,Nanjing,China,1574,Zhijiang,China,0.5,1.0,0
1847,85,Maoming,China,182,Zhaoqing,China,0.625,1.0,0
12464,157,Yangzhou,China,916,Yingcheng,China,0.444444444,1.0,0
2449,251,Jinzhou,China,1413,Shenzhou,China,0.625,1.0,0
6998,313,Ankang,China,318,Yanjiang,China,0.5,1.0,0
2536,392,Qingyang,China,1717,Jinchang,China,0.625,1.0,0
393,226,Tangshan,China,940,Taishan,China,0.75,1.0,0
4814,396,Yushan,China,568,Huangshan,China,0.555555556,1.0,0
3866,168,Meizhou,China,1318,Bazhou,China,0.571428571,1.0,0
5745,54,Quanzhou,China,181,Liuzhou,China,0.5,1.0,0
3437,207,Fuzhou,China,475,Sanzhou,China,0.571428571,1.0,0
5802,60,Fuyang,China,584,Wusong,China,0.5,1.0,0
8699,443,Liaoyang,China,1069,Dongyang,China,0.5,1.0,0
6216,128,Weinan,China,548,Rui'an,China,0.5,1.0,0
1758,51,Ganzhou,China,225,Hanzhong,China,0.625,1.0,0
7202,454,Shuyangzha,China,568,Huangshan,China,0.5,1.0,0
4839,512,Palembang,Indonesia,970,Padang,Indonesia,0.555555556,1.0,0
12649,242,Leshan,China,275,Zhongshan,China,0.444444444,1.0,0
6222,131,Yuncheng,China,225,Hanzhong,China,0.5,1.0,0
13471,213,Changzhou,China,1441,Huanghua,China,0.444444444,1.0,0
1463,275,Zhongshan,China,1338,Zhangshu,China,0.666666667,1.0,0
15772,40,Tianjin,China,302,Nanping,China,0.428571429,1.0,0
7340,621,Yiwu,China,670,Yichun,China,0.5,1.0,0
97,188,Zhuzhou,China,190,Chuzhou,China,0.857142857,1.0,0
13750,370,Nantong,China,1719,Guangming,China,0.444444444,1.0,0
6723,225,Hanzhong,China,234,Qinzhou,China,0.5,1.0,0
7566,67,Shangqiu,China,1223,Zhongshu,China,0.5,1.0,0
6596,195,Deyang,China,260,Chaoyang,China,0.5,1.0,0
1213,243,Putian,China,567,Yutan,China,0.666666667,1.0,0
8445,322,Longba,China,1504,Longzhou,China,0.5,1.0,0
1296,521,Yucheng,China,916,Yingcheng,China,0.666666667,1.0,0
12806,323,Yangjiang,China,594,Jiangyin,China,0.444444444,1.0,0
380,157,Yangzhou,China,975,Hengzhou,China,0.75,1.0,0
8330,284,Xiangtan,China,1308,Zhuangyuan,China,0.5,1.0,0
2105,326,Lincang,China,368,Jincheng,China,0.625,1.0,0
2087,284,Xiangtan,China,661,Lianyuan,China,0.625,1.0,0
13597,284,Xiangtan,China,1449,Xingcheng,China,0.444444444,1.0,0
5211,423,Pingxiang,China,1424,Dangyang,China,0.555555556,1.0,0
12984,518,Lianjiang,China,712,Taixing,China,0.444444444,1.0,0
12516,174,Linfen,China,916,Yingcheng,China,0.444444444,1.0,0
8180,229,Siping,China,1211,Leling,China,0.5,1.0,0
5967,86,Nanchong,China,318,Yanjiang,China,0.5,1.0,0
6608,198,Wuhu,China,241,Wuxi,China,0.5,1.0,0
2134,349,Yingkou,China,971,Qingzhou,China,0.625,1.0,0
2123,340,Xining,China,614,Jingling,China,0.625,1.0,0
7580,68,Cangzhou,China,2030,Hongzhai,China,0.5,1.0,0
6563,188,Zhuzhou,China,328,Xuanzhou,China,0.5,1.0,0
12280,101,Nangandao,China,925,Nada,China,0.444444444,1.0,0
7183,407,Fushun,China,725,Xishan,China,0.5,1.0,0
3311,172,Suzhou,China,256,Lanzhou,China,0.571428571,1.0,0
8158,226,Tangshan,China,1338,Zhangshu,China,0.5,1.0,0
4769,326,Lincang,China,401,Pingliang,China,0.555555556,1.0,0
285,146,Mianyang,China,1458,Xiangyang,China,0.777777778,1.0,0
5737,51,Ganzhou,China,464,Shuozhou,China,0.5,1.0,0
8584,370,Nantong,China,1872,Hancheng,China,0.5,1.0,0
1378,96,Yulin,China,1396,Xiulin,China,0.666666667,1.0,0
12627,226,Tangshan,China,914,Xingcheng,China,0.444444444,1.0,0
7772,120,Yongzhou,China,1348,Zhuozhou,China,0.5,1.0,0
5010,103,Xiangyang,China,1617,Nangong,China,0.555555556,1.0,0
3290,168,Meizhou,China,234,Qinzhou,China,0.571428571,1.0,0
1690,169,Zhangjiakou,China,1575,Chengjiao,China,0.636363636,1.0,0
7207,464,Shuozhou,China,660,Dingzhou,China,0.5,1.0,0
1735,44,Hangzhou,China,212,Wenzhou,China,0.625,1.0,0
3366,188,Zhuzhou,China,400,Hezhou,China,0.571428571,1.0,0
13581,275,Zhongshan,China,1504,Longzhou,China,0.444444444,1.0,0
6289,139,Suqian,China,547,Guyuan,China,0.5,1.0,0
12291,103,Xiangyang,China,239,Qincheng,China,0.444444444,1.0,0
5741,54,Quanzhou,China,120,Yongzhou,China,0.5,1.0,0
3300,168,Meizhou,China,552,Gaozhou,China,0.571428571,1.0,0
3495,238,Bazhou,China,332,Huizhou,China,0.571428571,1.0,0
1869,97,Changde,China,980,Zhuanghe,China,0.625,1.0,0
13864,450,Bhopal,India,1807,Bhagalpur,India,0.444444444,1.0,0
6149,119,Langfang,China,443,Liaoyang,China,0.5,1.0,0
6761,226,Tangshan,China,654,Yingtan,China,0.5,1.0,0
7945,163,Yiyang,China,1143,Wugang,China,0.5,1.0,0
4068,438,Xiping,China,1668,Xicheng,China,0.571428571,1.0,0
6284,139,Suqian,China,144,Jiujiang,China,0.5,1.0,0
6505,174,Linfen,China,746,Linhai,China,0.5,1.0,0
7643,86,Nanchong,China,1126,Licheng,China,0.5,1.0,0
3824,98,Qingdao,China,1714,Ning'an,China,0.571428571,1.0,0
12687,250,Tongliao,China,323,Yangjiang,China,0.444444444,1.0,0
5145,326,Lincang,China,1449,Xingcheng,China,0.555555556,1.0,0
4816,401,Pingliang,China,520,Jianguang,China,0.555555556,1.0,0
13554,251,Jinzhou,China,1150,Langzhong,China,0.444444444,1.0,0
3374,188,Zhuzhou,China,723,Mizhou,China,0.571428571,1.0,0
122,87,Xinyang,China,1752,Xunyang,China,0.857142857,1.0,0
5885,70,Shaoyang,China,741,Sanya,China,0.5,1.0,0
378,157,Yangzhou,China,660,Dingzhou,China,0.75,1.0,0
7629,77,Xingtai,China,2030,Hongzhai,China,0.5,1.0,0
3610,314,Baoshan,China,523,Xushan,China,0.571428571,1.0,0
124,135,Taizhou,China,1560,Taozhou,China,0.857142857,1.0,0
5466,244,Zhenjiang,China,513,Zhangjiajie,China,0.545454545,1.0,0
11602,275,Zhongshan,China,513,Zhangjiajie,China,0.454545455,1.0,0
5496,323,Yangjiang,China,1704,Danjiangkou,China,0.545454545,1.0,0
6297,141,Ji'an,China,367,Yan'an,China,0.5,1.0,0
11697,302,Nanping,China,1704,Danjiangkou,China,0.454545455,1.0,0
8101,210,Medan,Indonesia,1331,Serang,Indonesia,0.5,1.0,0
1800,65,Shenyang,China,260,Chaoyang,China,0.625,1.0,0
7518,54,Quanzhou,China,1222,Shanhu,China,0.5,1.0,0
5000,103,Xiangyang,China,1151,Qian'an,China,0.555555556,1.0,0
7107,357,Luoyang,China,652,Liaoyuan,China,0.5,1.0,0
696,186,Fuzhou,China,332,Huizhou,China,0.714285714,1.0,0
8307,277,Weihai,China,1242,Wenchang,China,0.5,1.0,0
2369,178,Luzhou,China,1504,Longzhou,China,0.625,1.0,0
4527,84,Huanggang,China,336,Guangyuan,China,0.555555556,1.0,0
8343,289,Mudanjiang,China,1458,Xiangyang,China,0.5,1.0,0
6157,119,Langfang,China,762,Zaoyang,China,0.5,1.0,0
5868,68,Cangzhou,China,990,Yangchun,China,0.5,1.0,0
3567,278,Daqing,China,346,Dandong,China,0.571428571,1.0,0
3368,188,Zhuzhou,China,526,Leizhou,China,0.571428571,1.0,0
7130,368,Jincheng,China,515,Jiaxing,China,0.5,1.0,0
8730,454,Shuyangzha,China,1087,Fuyang,China,0.5,1.0,0
8359,298,Baotou,China,1632,Laohekou,China,0.5,1.0,0
6765,226,Tangshan,China,953,Meishan,China,0.5,1.0,0
7257,539,Jinhua,China,661,Lianyuan,China,0.5,1.0,0
5810,65,Shenyang,China,214,Puyang,China,0.5,1.0,0
8402,310,Weifang,China,1574,Zhijiang,China,0.5,1.0,0
5841,68,Cangzhou,China,137,Bozhou,China,0.5,1.0,0
3651,374,Laibin,China,712,Taixing,China,0.571428571,1.0,0
2013,208,Baicheng,China,605,Rucheng,China,0.625,1.0,0
6424,157,Yangzhou,China,226,Tangshan,China,0.5,1.0,0
8231,246,Guang'an,China,1233,Guankou,China,0.5,1.0,0
8295,268,Rizhao,China,1773,Mishan,China,0.5,1.0,0
8027,192,Qingyuan,China,1235,Songyang,China,0.5,1.0,0
136,117,Tai'an,China,1005,Hai'an,China,0.833333333,1.0,0
6152,119,Langfang,China,654,Yingtan,China,0.5,1.0,0
15741,34,Baoding,China,299,Handan,China,0.428571429,1.0,0
15789,42,Wuhan,China,310,Weifang,China,0.428571429,1.0,0
3882,181,Liuzhou,China,1265,Jieshou,China,0.571428571,1.0,0
6391,154,Jiangmen,China,246,Guang'an,China,0.5,1.0,0
7255,537,Huazhou,China,971,Qingzhou,China,0.5,1.0,0
6256,132,Xianyang,China,668,Leiyang,China,0.5,1.0,0
3521,251,Jinzhou,China,554,Chizhou,China,0.571428571,1.0,0
1130,141,Ji'an,China,1005,Hai'an,China,0.666666667,1.0,0
12830,336,Guangyuan,China,362,Huainan,China,0.444444444,1.0,0
11553,142,Xiaoganzhan,China,328,Xuanzhou,China,0.454545455,1.0,0
2756,37,Linyi,China,1330,Xinji,China,0.6,1.0,0
3883,181,Liuzhou,China,1318,Bazhou,China,0.571428571,1.0,0
8350,289,Mudanjiang,China,1752,Xunyang,China,0.5,1.0,0
1008,68,Cangzhou,China,106,Zhengzhou,China,0.666666667,1.0,0
2277,72,Yancheng,China,1554,Meicheng,China,0.625,1.0,0
4475,61,Ahmedabad,India,355,Ghaziabad,India,0.555555556,1.0,0
12769,302,Nanping,China,401,Pingliang,China,0.444444444,1.0,0
4879,605,Rucheng,China,617,Yongcheng,China,0.555555556,1.0,0
8289,265,Shaoguan,China,1382,Shangzhi,China,0.5,1.0,0
7096,348,Lianshan,China,963,Xin'an,China,0.5,1.0,0
1836,72,Yancheng,China,605,Rucheng,China,0.625,1.0,0
5122,302,Nanping,China,1719,Guangming,China,0.555555556,1.0,0
165,257,Wuzhou,China,506,Huzhou,China,0.833333333,1.0,0
13800,401,Pingliang,China,1150,Langzhong,China,0.444444444,1.0,0
3025,50,Zhoukou,China,629,Dadukou,China,0.571428571,1.0,0
3328,178,Luzhou,China,475,Sanzhou,China,0.571428571,1.0,0
5997,90,Qujing,China,214,Puyang,China,0.5,1.0,0
2001,199,Nanning,China,216,Nanchang,China,0.625,1.0,0
13655,323,Yangjiang,China,1506,Jinghong,China,0.444444444,1.0,0
4676,204,Zaozhuang,China,314,Baoshan,China,0.555555556,1.0,0
858,168,Meizhou,China,1209,Gaizhou,China,0.714285714,1.0,0
8470,328,Xuanzhou,China,1682,Minzhu,China,0.5,1.0,0
6719,218,Hechi,China,400,Hezhou,China,0.5,1.0,0
855,140,Huaihua,China,1605,Kaihua,China,0.714285714,1.0,0
7547,60,Fuyang,China,1424,Dangyang,China,0.5,1.0,0
8019,190,Chuzhou,China,1427,Luanzhou,China,0.5,1.0,0
12570,205,Xiamen,China,914,Xingcheng,China,0.444444444,1.0,0
191,109,Jinan,China,141,Ji'an,China,0.8,1.0,0
12849,346,Dandong,China,518,Lianjiang,China,0.444444444,1.0,0
12122,72,Yancheng,China,165,Changchun,China,0.444444444,1.0,0
5872,70,Shaoyang,China,91,Jieyang,China,0.5,1.0,0
7880,151,Changsha,China,1212,Jianshe,China,0.5,1.0,0
6090,111,Zhaotong,China,743,Wutong,China,0.5,1.0,0
13724,361,Shangzhou,China,1231,Pinghu,China,0.444444444,1.0,0
4558,94,Liaocheng,China,652,Liaoyuan,China,0.555555556,1.0,0
287,225,Hanzhong,China,1150,Langzhong,China,0.777777778,1.0,0
1717,38,Dongguan,China,295,Longyan,China,0.625,1.0,0
7152,392,Qingyang,China,609,Shaoyang,China,0.5,1.0,0
7453,37,Linyi,China,1221,Xinmin,China,0.5,1.0,0
6175,120,Yongzhou,China,394,Chongzuo,China,0.5,1.0,0
3045,51,Ganzhou,China,588,Huazhou,China,0.571428571,1.0,0
1713,34,Baoding,China,182,Zhaoqing,China,0.625,1.0,0
6301,143,Pingdingshan,China,348,Lianshan,China,0.5,1.0,0
641,135,Taizhou,China,238,Bazhou,China,0.714285714,1.0,0
8605,390,Puning,China,1143,Wugang,China,0.5,1.0,0
13796,394,Chongzuo,China,1297,Changping,China,0.444444444,1.0,0
4601,106,Zhengzhou,China,328,Xuanzhou,China,0.555555556,1.0,0
3784,40,Tianjin,China,1202,Qianxi,China,0.571428571,1.0,0
13577,275,Zhongshan,China,1328,Zhugang,China,0.444444444,1.0,0
13138,43,Nanyang,China,1150,Langzhong,China,0.444444444,1.0,0
6233,132,Xianyang,China,199,Nanning,China,0.5,1.0,0
116,521,Yucheng,China,595,Yicheng,China,0.857142857,1.0,0
6097,112,Yichun,China,368,Jincheng,China,0.5,1.0,0
6498,172,Suzhou,China,975,Hengzhou,China,0.5,1.0,0
196,103,Xiangyang,China,1084,Xiangxiang,China,0.8,1.0,0
7025,326,Lincang,China,430,Yinchuan,China,0.5,1.0,0
12544,204,Zaozhuang,China,265,Shaoguan,China,0.444444444,1.0,0
2041,226,Tangshan,China,590,Baishan,China,0.625,1.0,0
12606,216,Nanchang,China,568,Huangshan,China,0.444444444,1.0,0
11640,142,Xiaoganzhan,China,1838,Jiangjiafan,China,0.454545455,1.0,0
2270,68,Cangzhou,China,1560,Taozhou,China,0.625,1.0,0
1741,44,Hangzhou,China,328,Xuanzhou,China,0.625,1.0,0
7704,107,Lu'an,China,1319,Turpan,China,0.5,1.0,0
2380,190,Chuzhou,China,1416,Zhenzhou,China,0.625,1.0,0
7814,133,Guilin,China,1396,Xiulin,China,0.5,1.0,0
2142,368,Jincheng,China,614,Jingling,China,0.625,1.0,0
5769,57,Jining,China,141,Ji'an,China,0.5,1.0,0
3175,118,Dazhou,China,332,Huizhou,China,0.571428571,1.0,0
7040,330,Shaoxing,China,443,Liaoyang,China,0.5,1.0,0
5954,81,Zunyi,China,347,Zhuhai,China,0.5,1.0,0
5961,85,Maoming,China,289,Mudanjiang,China,0.5,1.0,0
3955,266,Shanwei,China,1025,Shache,China,0.571428571,1.0,0
308,43,Nanyang,China,146,Mianyang,China,0.75,1.0,0
